uD00002	ihsa10	1.0
uD00448	ihsa10	1.0
uD00037	ihsa100	1.0
uD00155	ihsa100	1.0
uD00021	ihsa10056	1.0
uD02880	ihsa1017	1.0
uD02880	ihsa1018	1.0
uD01441	ihsa10188	1.0
uD02880	ihsa1019	1.0
uD02880	ihsa1020	1.0
uD02880	ihsa1021	1.0
uD02880	ihsa1022	1.0
uD02880	ihsa1024	1.0
uD02880	ihsa1025	1.0
uD00279	ihsa10269	1.0
uD00043	ihsa10279	1.0
uD00160	ihsa10279	1.0
uD00039	ihsa10295	1.0
uD00065	ihsa10295	1.0
uD00136	ihsa10327	1.0
uD02323	ihsa10327	1.0
uD00107	ihsa1033	1.0
uD00184	ihsa1033	1.0
uD01441	ihsa10461	1.0
uD01977	ihsa10461	1.0
uD03218	ihsa10461	1.0
uD03252	ihsa10461	1.0
uD03350	ihsa10461	1.0
uD04023	ihsa10461	1.0
uD04024	ihsa10461	1.0
uD04025	ihsa10461	1.0
uD00217	ihsa10549	1.0
uD00577	ihsa10549	1.0
uD03670	ihsa10549	1.0
uD01223	ihsa1056	1.0
uD04028	ihsa1056	1.0
uD00021	ihsa10667	1.0
uD00002	ihsa107	1.0
uD00045	ihsa107	1.0
uD02769	ihsa107	1.0
uD01276	ihsa10720	1.0
uD00043	ihsa10747	1.0
uD00160	ihsa10747	1.0
uD00002	ihsa108	1.0
uD00900	ihsa10825	1.0
uD00902	ihsa10825	1.0
uD03829	ihsa10825	1.0
uD00227	ihsa10846	1.0
uD00231	ihsa10846	1.0
uD00371	ihsa10846	1.0
uD00417	ihsa10846	1.0
uD00501	ihsa10846	1.0
uD00528	ihsa10846	1.0
uD00691	ihsa10846	1.0
uD01133	ihsa10846	1.0
uD01198	ihsa10846	1.0
uD01690	ihsa10846	1.0
uD01704	ihsa10846	1.0
uD01712	ihsa10846	1.0
uD02008	ihsa10846	1.0
uD02017	ihsa10846	1.0
uD02042	ihsa10846	1.0
uD02229	ihsa10846	1.0
uD02655	ihsa10846	1.0
uD02731	ihsa10846	1.0
uD03217	ihsa10846	1.0
uD03260	ihsa10846	1.0
uD00139	ihsa10858	1.0
uD00225	ihsa10858	1.0
uD00380	ihsa10858	1.0
uD00394	ihsa10858	1.0
uD00410	ihsa10858	1.0
uD00437	ihsa10858	1.0
uD00528	ihsa10858	1.0
uD00542	ihsa10858	1.0
uD00574	ihsa10858	1.0
uD01071	ihsa10858	1.0
uD03670	ihsa10858	1.0
uD00002	ihsa109	1.0
uD02335	ihsa10901	1.0
uD00417	ihsa10924	1.0
uD00501	ihsa10924	1.0
uD00528	ihsa10924	1.0
uD00217	ihsa10935	1.0
uD00577	ihsa10935	1.0
uD03670	ihsa10935	1.0
uD01276	ihsa10941	1.0
uD00107	ihsa11072	1.0
uD00184	ihsa11072	1.0
