uD00094	ihsa190	1.0
uD00066	ihsa2099	1.0
uD00067	ihsa2099	1.0
uD00105	ihsa2099	1.0
uD00312	ihsa2099	1.0
uD00327	ihsa2099	1.0
uD00554	ihsa2099	1.0
uD00577	ihsa2099	1.0
uD00898	ihsa2099	1.0
uD00950	ihsa2099	1.0
uD00954	ihsa2099	1.0
uD00962	ihsa2099	1.0
uD01161	ihsa2099	1.0
uD01294	ihsa2099	1.0
uD02217	ihsa2099	1.0
uD02367	ihsa2099	1.0
uD04066	ihsa2099	1.0
uD00105	ihsa2100	1.0
uD00577	ihsa2100	1.0
uD01161	ihsa2100	1.0
uD02217	ihsa2100	1.0
uD04066	ihsa2100	1.0
uD00577	ihsa2101	1.0
uD00577	ihsa2103	1.0
uD00577	ihsa2104	1.0
uD00088	ihsa2908	1.0
uD00246	ihsa2908	1.0
uD00585	ihsa2908	1.0
uD01387	ihsa2908	1.0
uD01689	ihsa2908	1.0
uD05341	ihsa3174	1.0
uD00075	ihsa367	1.0
uD00327	ihsa367	1.0
uD00462	ihsa367	1.0
uD00585	ihsa367	1.0
uD00586	ihsa367	1.0
uD00956	ihsa367	1.0
uD00961	ihsa367	1.0
uD00965	ihsa367	1.0
uD00443	ihsa4306	1.0
uD00585	ihsa4306	1.0
uD01115	ihsa4306	1.0
uD00066	ihsa5241	1.0
uD00182	ihsa5241	1.0
uD00585	ihsa5241	1.0
uD00690	ihsa5241	1.0
uD00950	ihsa5241	1.0
uD00951	ihsa5241	1.0
uD00954	ihsa5241	1.0
uD01217	ihsa5241	1.0
uD01294	ihsa5241	1.0
uD02367	ihsa5241	1.0
uD00279	ihsa5465	1.0
uD00565	ihsa5465	1.0
uD00596	ihsa5468	1.0
uD00627	ihsa5468	1.0
uD00094	ihsa5914	1.0
uD00316	ihsa5914	1.0
uD00348	ihsa5914	1.0
uD01132	ihsa5914	1.0
uD00094	ihsa5915	1.0
uD00316	ihsa5915	1.0
uD01132	ihsa5915	1.0
uD00094	ihsa5916	1.0
uD00316	ihsa5916	1.0
uD01132	ihsa5916	1.0
uD00040	ihsa6095	1.0
uD01441	ihsa6095	1.0
uD00094	ihsa6096	1.0
uD01132	ihsa6096	1.0
uD00094	ihsa6097	1.0
uD00094	ihsa6256	1.0
uD00316	ihsa6256	1.0
uD01132	ihsa6256	1.0
uD00094	ihsa6257	1.0
uD00316	ihsa6257	1.0
uD01132	ihsa6257	1.0
uD00094	ihsa6258	1.0
uD00316	ihsa6258	1.0
uD01132	ihsa6258	1.0
uD00129	ihsa7421	1.0
uD00187	ihsa7421	1.0
uD00188	ihsa7421	1.0
uD00299	ihsa7421	1.0
uD00930	ihsa7421	1.0
uD00143	ihsa8856	1.0
uD00211	ihsa8856	1.0
uD00730	ihsa8856	1.0
uD00506	ihsa9970	1.0
uD00163	ihsa9971	1.0
