uD00294	ihsa10008	1.0
uD02356	ihsa10008	1.0
uD02356	ihsa10060	1.0
uD00332	ihsa10369	1.0
uD00437	ihsa10369	1.0
uD00512	ihsa10369	1.0
uD00542	ihsa10369	1.0
uD00560	ihsa10369	1.0
uD00618	ihsa10369	1.0
uD00629	ihsa10369	1.0
uD01295	ihsa10369	1.0
uD02356	ihsa10369	1.0
uD00227	ihsa1080	1.0
uD00336	ihsa1080	1.0
uD01453	ihsa1080	1.0
uD01712	ihsa1080	1.0
uD02409	ihsa1080	1.0
uD00035	ihsa11254	1.0
uD00110	ihsa11280	1.0
uD00195	ihsa1134	1.0
uD00611	ihsa1134	1.0
uD00726	ihsa1134	1.0
uD02101	ihsa1134	1.0
uD02173	ihsa1134	1.0
uD02204	ihsa1134	1.0
uD02207	ihsa1134	1.0
uD03580	ihsa1134	1.0
uD03826	ihsa1134	1.0
uD05156	ihsa1134	1.0
uD05453	ihsa1134	1.0
uD00195	ihsa1135	1.0
uD00499	ihsa1135	1.0
uD00524	ihsa1135	1.0
uD00611	ihsa1135	1.0
uD00726	ihsa1135	1.0
uD00759	ihsa1135	1.0
uD00760	ihsa1135	1.0
uD00761	ihsa1135	1.0
uD00765	ihsa1135	1.0
uD00779	ihsa1135	1.0
uD02101	ihsa1135	1.0
uD02173	ihsa1135	1.0
uD02204	ihsa1135	1.0
uD02207	ihsa1135	1.0
uD03365	ihsa1135	1.0
uD03580	ihsa1135	1.0
uD03742	ihsa1135	1.0
uD03826	ihsa1135	1.0
uD05156	ihsa1135	1.0
uD05453	ihsa1135	1.0
uD00195	ihsa1136	1.0
uD00499	ihsa1136	1.0
uD00524	ihsa1136	1.0
uD00611	ihsa1136	1.0
uD00726	ihsa1136	1.0
uD02101	ihsa1136	1.0
uD02173	ihsa1136	1.0
uD02204	ihsa1136	1.0
uD02207	ihsa1136	1.0
uD03365	ihsa1136	1.0
uD03580	ihsa1136	1.0
uD03826	ihsa1136	1.0
uD05156	ihsa1136	1.0
uD05453	ihsa1136	1.0
uD00195	ihsa1137	1.0
uD00499	ihsa1137	1.0
uD00524	ihsa1137	1.0
uD00611	ihsa1137	1.0
uD00726	ihsa1137	1.0
uD02101	ihsa1137	1.0
uD02173	ihsa1137	1.0
uD02204	ihsa1137	1.0
uD02207	ihsa1137	1.0
uD03580	ihsa1137	1.0
uD03826	ihsa1137	1.0
uD05156	ihsa1137	1.0
uD05453	ihsa1137	1.0
uD00195	ihsa1138	1.0
uD00611	ihsa1138	1.0
uD02101	ihsa1138	1.0
uD02173	ihsa1138	1.0
uD02204	ihsa1138	1.0
uD02207	ihsa1138	1.0
uD03580	ihsa1138	1.0
uD03826	ihsa1138	1.0
uD05156	ihsa1138	1.0
uD05453	ihsa1138	1.0
uD00195	ihsa1139	1.0
uD00611	ihsa1139	1.0
uD00726	ihsa1139	1.0
uD02101	ihsa1139	1.0
uD02173	ihsa1139	1.0
uD02204	ihsa1139	1.0
uD02207	ihsa1139	1.0
uD03580	ihsa1139	1.0
uD03826	ihsa1139	1.0
uD05156	ihsa1139	1.0
uD05453	ihsa1139	1.0
uD00726	ihsa1140	1.0
uD00499	ihsa1141	1.0
uD00524	ihsa1141	1.0
uD00574	ihsa1141	1.0
uD00726	ihsa1141	1.0
uD00960	ihsa1141	1.0
uD00963	ihsa1141	1.0
uD00964	ihsa1141	1.0
uD03365	ihsa1141	1.0
uD00726	ihsa1144	1.0
uD00499	ihsa1145	1.0
uD00524	ihsa1145	1.0
uD00726	ihsa1145	1.0
uD03365	ihsa1145	1.0
uD00332	ihsa116443	1.0
uD00536	ihsa116443	1.0
uD00711	ihsa116443	1.0
uD00775	ihsa116443	1.0
uD01118	ihsa116443	1.0
uD03742	ihsa116443	1.0
uD03878	ihsa116443	1.0
uD00136	ihsa116444	1.0
uD00711	ihsa116444	1.0
uD03878	ihsa116444	1.0
uD04790	ihsa1181	1.0
uD00294	ihsa169522	1.0
uD02356	ihsa169522	1.0
uD00633	ihsa170572	1.0
uD00677	ihsa170572	1.0
uD00678	ihsa170572	1.0
uD02041	ihsa170572	1.0
uD00633	ihsa200909	1.0
uD00677	ihsa200909	1.0
uD00678	ihsa200909	1.0
uD02041	ihsa200909	1.0
uD00528	ihsa22953	1.0
