uDB00672	iQ16348	1.0
uDB00116	iP13995	1.0
uDB06663	iP30872	1.0
uDB06663	iP30874	1.0
uDB00586	iO43526	1.0
uDB00586	iO43525	1.0
uDB00461	iP05177	1.0
uDB01151	iP11509	1.0
uDB00530	iP00533	1.0
uDB00316	iP35354	1.0
uDB00471	iO94956	1.0
uDB01174	iQ02928	1.0
uDB00721	iQ8TCU5	1.0
uDB00139	iQ99643	1.0
uDB00829	iA8MPY1	1.0
uDB00973	iQ92887	1.0
uDB01194	iP08684	1.0
uDB00656	iP35367	1.0
uDB06737	iP16662	1.0
uDB00648	iP10109	1.0
uDB00143	iQ9NS18	1.0
uDB00643	iP68371	1.0
uDB01424	iP05177	1.0
uDB06695	iP23141	1.0
uDB00934	iP14416	1.0
uDB00397	iP21397	1.0
uDB00122	iP06276	1.0
uDB01232	iP02768	1.0
uDB00818	iO00519	1.0
uDB00436	iP22748	1.0
uDB01232	iP02763	1.0
uDB01114	iP08684	1.0
uDB00661	iQ5T3U5	1.0
uDB01218	iP08684	1.0
uDB09083	iP08684	1.0
uDB00706	iP10635	1.0
uDB00130	iQ6IA69	1.0
uDB00482	iP02763	1.0
uDB00482	iP02768	1.0
uDB01239	iP14416	1.0
uDB00776	iQ14524	1.0
uDB00172	iP13674	1.0
uDB00433	iP08684	1.0
uDB00216	iP28566	1.0
uDB01597	iQ8TCC7	1.0
uDB00753	iP30049	1.0
uDB00316	iP10635	1.0
uDB00795	iQ9UPY5	1.0
uDB00835	iP08172	1.0
uDB00316	iP10632	1.0
uDB06694	iP18089	1.0
uDB01181	iP33260	1.0
uDB00172	iQ99884	1.0
uDB00770	iP43116	1.0
uDB01181	iP33261	1.0
uDB00328	iP46721	1.0
uDB00470	iP11509	1.0
uDB06155	iP21554	1.0
uDB01414	iQ8TCC7	1.0
uDB00276	iP11388	1.0
uDB05812	iP08684	1.0
uDB00749	iP35354	1.0
uDB00541	iP07437	1.0
uDB00339	iQ06278	1.0
uDB01224	iP50406	1.0
uDB00586	iO15439	1.0
uDB00897	iP14867	1.0
uDB00898	iP14550	1.0
uDB06774	iP09172	1.0
uDB00939	iO43525	1.0
uDB00939	iO43526	1.0
uDB01007	iP11511	1.0
uDB01098	iO95342	1.0
uDB00144	iP48651	1.0
uDB01586	iP46721	1.0
uDB00172	iO43447	1.0
uDB00786	iQ9H306	1.0
uDB00091	iP08684	1.0
uDB01131	iP11712	1.0
uDB03166	iO94956	1.0
uDB00788	iP46721	1.0
uDB00749	iO60656	1.0
uDB00207	iP08183	1.0
uDB00834	iP06401	1.0
uDB00216	iP08684	1.0
uDB08819	iP43088	1.0
uDB00602	iO75311	1.0
uDB00943	iQ99808	1.0
uDB01196	iP11137	1.0
uDB00805	iP41595	1.0
uDB01028	iQ09470	1.0
uDB00334	iQ9H3N8	1.0
uDB00184	iP04798	1.0
uDB01067	iP11712	1.0
uDB00443	iP11511	1.0
uDB00577	iQ16348	1.0
uDB00624	iP24462	1.0
uDB00193	iP28335	1.0
uDB00199	iQ9Y694	1.0
uDB00678	iP35503	1.0
uDB00985	iP35367	1.0
uDB00540	iP02768	1.0
uDB01075	iP33260	1.0
uDB00091	iQ9UNQ0	1.0
uDB01197	iP14780	1.0
uDB06774	iP21397	1.0
uDB00540	iP02763	1.0
uDB01625	iP08173	1.0
uDB00421	iP04150	1.0
